SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
539486,GEETANJ     ,XT,Q,0.75,0.75,0.75,0.75,0.75,0.75,1,300,225.00,
539487,LICNETFSEN  ,B ,Q,396.00,396.00,375.00,375.00,375.00,397.00,9,9,3495.00,
539516,HDFCNIFETF  ,B ,Q,1122.57,1123.49,1122.57,1123.49,1123.49,1118.44,2,2,2246.00,
539518,UDAYJEW     ,XT,Q,71.00,74.55,71.00,73.55,74.55,74.55,5,28,2059.00,
539519,MAYUKH      ,X ,Q,9.80,9.90,9.60,9.65,9.65,9.80,15,9690,94595.00,
539520,SHAILJA     ,X ,Q,17.25,17.25,17.00,17.10,17.00,17.05,11,31051,533915.00,
539523,ALKEM       ,A ,Q,1812.00,1830.90,1759.90,1791.10,1803.05,1805.50,178,1417,2555700.00,
539524,LALPATHLAB  ,A ,Q,1038.75,1052.05,1018.30,1025.10,1025.00,1035.90,781,14541,15113608.00,
539525,NAVKETAN    ,X ,Q,0.38,0.40,0.38,0.40,0.40,0.40,4,8500,3394.00,
539528,AAYUSH      ,X ,Q,33.90,33.90,32.90,32.90,32.90,30.00,7,137,4546.00,
539542,LUXIND      ,B ,Q,1088.00,1107.30,1080.00,1080.65,1080.15,1088.70,143,1267,1382863.00,
539545,APOORVA     ,X ,Q,29.20,29.20,29.20,29.20,29.20,28.65,1,1,29.00,
539546,BNL         ,X ,Q,5.35,5.60,5.35,5.60,5.60,5.35,2,25,136.00,
539551,NH          ,B ,Q,202.15,202.15,198.20,198.90,200.00,199.90,11,153,30507.00,
539570,OFSTECH     ,M ,Q,7.76,7.76,7.76,7.76,7.76,8.16,3,28800,223488.00,
539594,MISHTANN    ,X ,Q,47.50,47.50,47.50,47.50,47.50,48.45,239,205063,9740492.00,
539595,NATECO      ,X ,Q,10.89,11.10,10.89,10.89,10.89,10.89,3,52,566.00,
539597,JSLHISAR    ,A ,Q,79.80,84.00,79.15,83.30,83.30,78.60,2323,362498,29890489.00,
539599,KEL         ,X ,Q,17.25,17.25,17.25,17.25,17.25,18.05,4,1000,17250.00,
539620,AINFRA      ,XT,Q,21.50,22.60,21.50,22.60,22.60,22.60,7,1115,24181.00,
539636,PRECAM      ,B ,Q,50.75,51.35,50.75,50.85,51.30,50.00,8,1122,57047.00,
539637,BVL         ,M ,Q,13.05,13.05,13.05,13.05,13.05,13.60,3,9000,117450.00,
539658,TEAMLEASE   ,B ,Q,3014.00,3150.00,3007.00,3116.10,3150.00,3089.00,268,4792,14942657.00,
539659,VIDLI       ,M ,Q,22.95,22.95,22.95,22.95,22.95,22.30,1,1000,22950.00,
539660,SAHYOGMULT  ,XT,Q,22.06,22.06,21.20,22.06,22.06,21.63,28,5361,118222.00,
539678,QUICKHEAL   ,B ,Q,180.75,194.90,180.60,192.55,192.55,180.50,944,48578,9153299.00,
539680,GANGAPHARM  ,M ,Q,6.00,6.00,6.00,6.00,6.00,6.60,1,56000,336000.00,
539686,KPEL        ,B ,Q,178.10,201.95,178.10,199.95,199.95,202.95,6,44,8593.00,
539725,GOKULAGRO   ,T ,Q,12.45,13.65,12.45,13.65,13.65,13.10,10,1950,25891.00,
539730,FREDUN      ,X ,Q,361.95,369.75,350.00,364.90,365.00,359.00,89,4890,1751893.00,
539742,SIMBHALS    ,B ,Q,7.80,8.90,7.80,8.78,8.61,8.11,63,17414,148037.00,
539760,RELICAB     ,M ,Q,41.00,41.00,41.00,41.00,41.00,45.00,1,3000,123000.00,
539767,MNIL        ,XT,Q,45.00,45.00,45.00,45.00,45.00,43.00,1,100,4500.00,
539770,DARJEELING  ,X ,Q,105.80,110.00,105.00,108.35,109.50,104.50,64,24028,2561742.00,
539773,ADVIKCA     ,X ,Q,1.90,1.90,1.90,1.90,1.90,1.90,1,50,95.00,
539785,PDMJEPAPER  ,B ,Q,17.30,18.15,17.05,17.70,17.35,17.30,64,10598,186688.00,
539787,HCG         ,B ,Q,209.00,209.00,195.55,199.65,199.75,202.05,52,632,127595.00,
539798,UMIYA       ,B ,Q,9.35,9.35,9.13,9.13,9.13,9.31,22,958,8747.00,
539799,BHARATWIRE  ,B ,Q,59.00,65.80,56.00,63.20,63.05,61.75,78,6951,443284.00,
539807,INFIBEAM    ,A ,Q,36.75,39.00,35.60,35.80,35.80,36.75,2901,1001439,36179276.00,
539814,RADHEY      ,XT,Q,14.00,14.45,14.00,14.45,14.45,14.50,4,5000,72245.00,
539839,FRANKLIN    ,M ,Q,29.00,29.00,29.00,29.00,29.00,31.00,2,8000,232000.00,
539841,LANCER      ,T ,Q,80.00,80.00,72.40,72.60,73.25,76.20,225,25983,2004290.00,
539844,EQUITAS     ,A ,Q,114.95,119.55,114.05,116.55,116.55,114.75,1224,157163,18449196.00,
539854,HALDER      ,XT,Q,23.91,23.91,23.91,23.91,23.91,22.78,1,1,23.00,
539861,SKIL        ,T ,Q,10.75,10.75,10.75,10.75,10.75,11.30,2,401,4310.00,
539871,THYROCARE   ,B ,Q,558.40,563.40,548.45,551.70,560.00,568.60,104,851,471868.00,
539874,UJJIVAN     ,A ,Q,281.50,284.60,279.60,282.90,283.35,283.15,715,62992,17814512.00,
539875,RSDFIN      ,X ,Q,65.55,65.55,65.55,65.55,65.55,69.00,1,1,65.00,
539876,CROMPTON    ,A ,Q,208.50,212.00,205.60,209.05,207.00,208.65,460,9341,1945719.00,
539883,PILANIINVS  ,B ,Q,2076.90,2076.90,1950.20,2058.95,2061.00,1978.00,65,525,1071236.00,
539889,PARAGMILK   ,A ,Q,204.80,213.50,204.80,212.35,213.10,206.25,582,23998,5058686.00,
539900,DIDL        ,X ,Q,11.25,11.25,11.00,11.00,11.00,11.25,4,1040,11450.00,
539917,NAGARFERT   ,B ,Q,6.74,6.80,6.50,6.65,6.60,6.57,96,32879,217790.00,
539938,MIL         ,XT,Q,102.00,102.00,98.05,101.25,101.25,100.05,31,7043,697936.00,
539939,YASHCHEM    ,B ,Q,80.10,82.45,79.00,79.70,79.70,77.45,93,71442,5793030.00,
539940,MAXVIL      ,B ,Q,43.25,45.80,43.25,45.60,45.50,43.45,49,4123,186012.00,
539956,TAALENT     ,X ,Q,240.00,240.00,230.00,234.90,234.90,235.00,17,2132,496299.00,
539957,MGL         ,A ,Q,877.00,883.35,866.00,868.50,868.50,878.10,665,8697,7598952.00,
539962,QFSL        ,XT,Q,0.20,0.20,0.20,0.20,0.20,0.21,17,12400,2480.00,
539978,QUESS       ,A ,Q,675.75,694.25,675.75,683.50,687.00,679.20,413,361485,248702334.00,
539979,DIGJAMLTD   ,B ,Q,3.26,3.50,3.10,3.38,3.28,3.25,118,74945,249918.00,
539980,ICICIMCAP   ,B ,Q,61.82,61.82,61.82,61.82,61.82,61.41,2,37,2287.00,
539981,MAXINDIA    ,A ,Q,77.95,79.15,77.95,78.65,78.00,78.20,27,1711,134182.00,
539982,ASYL        ,M ,Q,22.75,22.75,22.75,22.75,22.75,23.00,1,2875,65406.00,
539984,HUIL        ,X ,Q,585.00,585.00,585.00,585.00,585.00,625.00,1,5,2925.00,
539986,COMSYN      ,M ,Q,40.00,40.00,40.00,40.00,40.00,39.50,3,9000,360000.00,
539992,LLOYDSTEEL  ,B ,Q,0.94,1.05,0.92,1.03,1.03,0.94,210,703357,699067.00,
540005,LTI         ,A ,Q,1730.00,1737.00,1713.00,1718.30,1718.30,1727.70,542,2844,4896768.00,
540006,BULL        ,X ,Q,156.70,157.50,145.00,153.45,157.50,156.70,86,14679,2206067.00,
540019,SDAFXVIGR   ,F ,Q,10.94,10.94,10.94,10.94,10.94,9.95,13,14000,153160.00,
540023,COLORCHIPS  ,X ,Q,77.00,81.00,77.00,80.00,80.00,79.60,19,7600,598105.00,
540024,ASHARI      ,XT,Q,5.52,5.63,5.45,5.63,5.63,5.52,26,25224,141293.00,
540025,ADVENZYMES  ,A ,Q,159.95,159.95,151.30,156.00,152.00,155.65,953,132425,20620373.00,
540026,LAHL        ,XT,Q,2.49,2.60,2.46,2.60,2.60,2.58,6,1605,3983.00,
540027,PTIL        ,B ,Q,353.00,354.75,352.70,352.95,352.95,355.80,134,22696,8027853.00,
540047,DBL         ,A ,Q,443.80,443.80,431.00,434.30,434.30,439.95,1222,40067,17467068.00,
540048,SPAL        ,B ,Q,256.00,256.00,250.05,251.30,250.05,255.00,10,96,24414.00,
540061,BIGBLOC     ,B ,Q,28.15,28.15,28.15,28.15,28.15,29.60,1,50,1407.00,
540063,ECS         ,XT,Q,2.57,2.57,2.57,2.57,2.57,2.70,7,1500,3855.00,
540064,FRETAIL     ,A ,Q,429.40,433.75,425.45,426.25,425.65,430.05,180,3848,1648743.00,
540065,RBLBANK     ,A ,Q,563.60,565.80,559.05,564.00,564.00,558.45,1442,48322,27190586.00,
540071,CAMSONSEEDS ,XT,Q,4.58,4.58,4.58,4.58,4.58,4.37,7,1101,5042.00,
540073,BLS         ,B ,Q,98.90,101.05,95.00,99.40,99.00,96.25,88,5206,510968.00,
540078,MITSU       ,M ,Q,172.00,172.00,172.00,172.00,172.00,170.00,1,1200,206400.00,
540083,TVVISION    ,B ,Q,2.98,2.98,2.98,2.98,2.98,2.84,2,500,1490.00,
540084,SPICY       ,M ,Q,19.60,22.60,18.65,19.00,19.00,19.45,14,230000,4525000.00,
540108,TAHL        ,X ,Q,84.25,87.00,83.70,86.70,87.00,85.40,135,29572,2537418.00,
540115,LTTS        ,A ,Q,1496.05,1504.00,1486.00,1490.90,1490.90,1489.35,772,20807,31101070.00,
540124,GNA         ,B ,Q,274.90,297.35,270.00,293.20,293.20,266.20,1099,31605,9130052.00,
540125,RADHIKAJWE  ,M ,Q,17.00,17.25,17.00,17.00,17.00,16.30,15,308800,5250000.00,
540133,ICICIPRULI  ,A ,Q,317.00,319.20,313.05,314.25,314.40,315.00,979,73649,23239213.00,
540134,IISL        ,X ,Q,22.55,22.55,22.45,22.45,22.45,22.20,9,1770,39825.00,
540136,HPL         ,B ,Q,46.55,47.65,46.50,47.40,47.55,46.95,28,1208,56879.00,
540143,SAGARSOFT   ,X ,Q,88.10,92.90,87.60,87.70,87.70,90.15,49,8168,725993.00,
540145,VALIANTORG  ,M ,Q,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1,150,195000.00,
540146,ACML        ,M ,Q,68.00,68.00,68.00,68.00,68.00,69.00,2,10000,680000.00,
540153,ENDURANCE   ,A ,Q,1267.30,1286.30,1251.25,1258.65,1251.25,1269.65,556,14949,18933991.00,
540154,IDFSENSEXE  ,B ,Q,380.00,380.00,380.00,380.00,380.00,380.00,2,7,2660.00,
540173,PNBHOUSING  ,A ,Q,916.90,942.00,908.00,916.20,916.00,916.90,532,8247,7677059.00,
540175,REGENCY     ,X ,Q,15.00,17.25,15.00,17.25,17.25,17.65,2,26,394.00,
540180,VBL         ,A ,Q,806.35,819.00,797.90,801.65,805.00,806.30,421,4742,3820989.00,
540192,LKPSEC      ,X ,Q,8.28,10.11,8.28,8.96,8.94,9.20,16,570,5357.00,
540194,BSLRIFS2RG  ,B ,Q,9.10,9.10,9.10,9.10,9.10,9.80,1,2500,22750.00,
540203,SFL         ,B ,Q,1295.00,1295.00,1295.00,1295.00,1295.00,1310.00,1,1,1295.00,
540205,AVL         ,M ,Q,59.00,59.00,57.00,57.00,57.00,60.00,3,28000,1616000.00,
540210,TMRVL       ,B ,Q,30.50,31.00,29.65,30.90,30.90,30.10,31,2486,76556.00,
540212,TCIEXP      ,B ,Q,618.15,625.65,616.00,623.55,623.15,620.05,22,181,112245.00,
540222,LAURUSLABS  ,A ,Q,332.10,336.90,331.50,336.05,336.00,334.20,123,2353,785378.00,
540243,NEWLIGHT    ,X ,Q,43.65,43.70,41.65,43.30,43.65,43.40,66,37120,1613271.00,
540259,SHANGAR     ,X ,Q,22.15,22.15,22.15,22.15,22.15,21.10,4,3181,70459.00,
540267,FLORACORP   ,X ,Q,13.69,13.69,12.43,13.49,13.49,13.07,5,224,2809.00,
540293,PRICOLLTD   ,B ,Q,35.10,36.45,35.10,35.45,35.40,36.00,66,9343,333058.00,
540311,JITFINFRA   ,T ,Q,14.40,15.00,14.40,14.60,14.60,14.30,8,555,8110.00,
540332,TANVI       ,M ,Q,46.00,46.00,46.00,46.00,46.00,49.90,1,2000,92000.00,
540360,LLFICL      ,X ,Q,41.25,42.50,41.15,41.15,41.15,41.20,34,10225,422254.00,
540361,DANUBE      ,XT,Q,5.55,5.55,5.04,5.28,5.45,5.29,27,21525,111825.00,
540366,RADIOCITY   ,B ,Q,54.15,56.95,54.00,55.55,55.50,55.75,58,4403,243967.00,
540376,DMART       ,A ,Q,1459.95,1492.00,1453.75,1484.90,1484.90,1458.05,1470,31032,45824097.00,
540377,IFL         ,M ,Q,8.01,8.17,8.01,8.17,8.17,6.81,3,18000,146100.00,
540393,SMLT        ,M ,Q,28.00,28.00,28.00,28.00,28.00,29.00,1,4000,112000.00,
540395,CHEMCRUX    ,M ,Q,69.00,79.95,69.00,74.50,79.95,72.95,2,8000,595800.00,
540396,MANOMAY     ,M ,Q,35.20,35.20,35.20,35.20,35.20,35.10,1,4000,140800.00,
540403,CLEDUCATE   ,B ,Q,125.00,125.00,121.10,123.35,125.00,120.95,7,419,51738.00,
540404,PRIME       ,M ,Q,114.95,114.95,114.95,114.95,114.95,114.90,6,10000,1149500.00,
540425,SHANKARA    ,A ,Q,439.00,442.00,426.00,428.55,428.55,444.25,605,11020,4767511.00,
540426,RELSTRUCT   ,M ,Q,7.47,7.47,7.47,7.47,7.47,7.86,1,3000,22410.00,
540468,KMSMEDI     ,M ,Q,30.10,30.10,30.10,30.10,30.10,30.10,6,24000,722400.00,
540497,SCHAND      ,B ,Q,178.50,182.00,178.50,179.95,180.00,177.30,48,606,109070.00,
540519,MEERA       ,M ,Q,215.00,215.00,215.00,215.00,215.00,215.00,1,1000,215000.00,
540526,IRBINVIT    ,IF,Q,67.08,67.19,67.00,67.02,67.00,67.06,11,70000,4695200.00,
540530,HUDCO       ,A ,Q,39.50,41.10,38.90,40.80,40.80,39.00,841,176520,7092169.00,
540544,PSPPROJECT  ,B ,Q,385.10,391.00,385.10,391.00,391.00,388.65,33,111,43353.00,
540565,INDIGRID    ,IF,Q,83.50,84.39,83.50,84.30,84.30,84.29,5,40824,3432226.00,
540575,STARCEMENT  ,B ,Q,97.15,97.15,94.35,95.70,95.70,96.50,37,639,61541.00,
540595,TEJASNET    ,B ,Q,159.00,167.50,156.00,164.10,164.10,161.20,1244,40295,6473746.00,
540596,ERIS        ,B ,Q,619.95,620.00,608.90,611.00,611.00,614.25,25,175,107193.00,
540597,CONTAINER   ,XT,Q,17.44,17.44,17.44,17.44,17.44,18.35,4,4,69.00,
540602,GTPL        ,B ,Q,75.60,82.40,74.05,78.95,79.00,82.60,14,280,22510.00,
540611,AUBANK      ,A ,Q,580.05,587.25,570.00,573.70,573.70,576.70,268,5442,3147946.00,
540613,GEL         ,M ,Q,46.80,49.45,46.70,49.10,49.10,50.40,5,24000,1152450.00,
540614,GGENG       ,M ,Q,63.30,63.30,63.30,63.30,63.30,63.20,1,24000,1519200.00,
540615,7NR         ,M ,Q,30.95,30.95,30.95,30.95,30.95,29.50,1,6000,185700.00,
540642,SALASAR     ,B ,Q,233.00,235.00,230.00,230.70,230.00,232.20,32,776,180536.00,
540647,GANGESSEC   ,B ,Q,46.25,46.25,46.25,46.25,46.25,44.50,1,200,9250.00,
540649,AVADHSUGAR  ,B ,Q,415.10,445.00,413.50,431.95,431.95,411.05,277,10949,4735658.00,
540650,MAGADHSUGAR ,B ,Q,113.40,113.40,108.00,108.75,108.75,108.70,58,2525,279341.00,
540653,SINTEXPLAST ,B ,Q,18.05,19.40,18.05,18.90,18.90,18.25,930,300636,5686495.00,
540673,SIS         ,B ,Q,786.95,800.00,764.00,770.50,768.00,768.40,137,787,619578.00,
540678,COCHINSHIP  ,A ,Q,342.00,345.85,338.25,344.55,344.00,337.75,161,2683,921091.00,
540679,SMSLIFE     ,B ,Q,588.70,588.70,552.00,559.30,560.00,562.55,42,575,320573.00,
540680,KIOCL       ,B ,Q,126.80,133.95,126.80,130.95,130.00,127.15,44,1776,233017.00,
540686,SMRUTHIORG  ,X ,Q,130.05,135.00,130.05,135.00,135.00,130.95,6,227,29916.00,
540691,ABCAPITAL   ,B ,Q,82.00,88.00,81.80,86.90,86.90,81.80,2413,484622,41289782.00,
540692,APEX        ,B ,Q,283.50,312.40,283.50,299.35,299.35,283.40,997,29967,9004365.00,
540693,SHISHIND    ,M ,Q,42.80,42.80,42.80,42.80,42.80,40.60,1,8000,342400.00,
540698,NEL         ,M ,Q,1.26,1.32,1.26,1.32,1.32,1.25,2,8000,10320.00,
540699,DIXON       ,B ,Q,2238.15,2260.00,2225.45,2257.45,2259.95,2253.10,29,88,197890.00,
540700,BRNL        ,B ,Q,93.00,94.90,93.00,94.70,94.90,94.00,24,292,27417.00,
540701,DCAL        ,B ,Q,181.20,189.65,181.20,188.05,185.95,184.90,129,3591,669780.00,
540702,LASA        ,T ,Q,21.70,21.75,20.90,21.75,21.75,20.75,33,20711,448462.00,
540709,RELHOME     ,B ,Q,28.35,30.05,27.00,30.05,30.05,27.35,1018,260971,7733347.00,
540710,CAPACITE    ,B ,Q,199.65,204.80,198.05,200.85,202.85,197.45,101,2286,456722.00,
540715,SAGAR       ,M ,Q,10.50,10.50,9.90,9.90,9.90,11.00,3,9000,90900.00,
540716,ICICIGI     ,A ,Q,905.15,937.85,905.10,932.10,915.10,924.40,2377,47254,43713919.00,
540717,PQIF        ,X ,Q,67.95,67.95,67.95,67.95,67.95,64.75,1,10,679.00,
540719,SBILIFE     ,A ,Q,575.00,575.00,554.55,558.85,558.85,559.20,593,6332,3568496.00,
540724,DIAMONDYD   ,B ,Q,869.95,869.95,841.00,843.55,843.55,848.60,48,92,78153.00,
540727,POOJA       ,M ,Q,54.30,58.90,54.20,58.90,58.90,58.60,4,18000,1017900.00,
540728,SAYAJIIND   ,X ,Q,299.00,304.50,299.00,302.00,302.00,290.00,11,198,59991.00,
540735,IRIS        ,M ,Q,32.00,32.00,32.00,32.00,32.00,30.45,1,4000,128000.00,
540743,GODREJAGRO  ,A ,Q,478.05,480.45,475.35,477.85,477.85,479.35,1185,15223,7274166.00,
540744,MESCON      ,XT,Q,13.55,14.25,13.55,14.25,14.25,13.60,15,2795,38894.00,
540749,MASFIN      ,B ,Q,537.00,541.00,529.20,539.05,541.00,542.10,44,202,108735.00,
540750,IEX         ,A ,Q,160.30,160.90,158.10,159.35,159.45,159.15,94,2874,459056.00,
540755,GICRE       ,A ,Q,224.40,224.75,219.70,223.30,222.90,224.30,299,2748,612989.00,
540757,SCPL        ,M ,Q,110.50,116.90,110.50,113.10,113.10,109.25,12,9600,1088000.00,
540762,TIINDIA     ,B ,Q,352.00,353.30,346.75,352.30,351.00,354.75,91,1520,531992.00,
540767,RNAM        ,A ,Q,193.75,224.45,191.00,198.45,198.45,187.05,9839,569308,115097599.00,
540768,MAHLOG      ,B ,Q,433.90,439.50,432.00,436.70,436.70,438.60,50,636,277423.00,
540769,NIACL       ,A ,Q,176.50,180.00,173.15,174.30,174.40,175.75,164,2780,486549.00,
540774,IFGLEXPOR   ,B ,Q,214.00,214.00,200.95,205.00,205.00,202.85,68,966,197758.00,
540775,KHADIM      ,B ,Q,365.00,369.90,359.25,368.25,365.00,366.15,32,544,198772.00,
540776,5PAISA      ,B ,Q,225.30,225.30,225.30,225.30,225.30,227.90,1,100,22530.00,
540777,HDFCLIFE    ,A ,Q,357.00,364.50,356.35,362.50,362.50,355.70,733,33157,12016935.00,
540787,ICICIB22    ,B ,Q,33.05,33.96,32.45,33.92,33.92,33.59,2903,10975521,371420588.00,
540789,DNAMEDIA    ,T ,Q,2.79,2.87,2.71,2.78,2.74,2.79,45,81817,226805.00,
540793,HHOF1140RG  ,B ,Q,7.76,8.19,7.76,8.19,8.19,7.82,20,16360,128447.00,
540795,DYNAMIC     ,M ,Q,26.00,29.40,26.00,26.60,26.10,24.50,9,54000,1528950.00,
540796,RATNABHUMI  ,M ,Q,108.00,112.65,105.10,105.10,105.10,111.60,17,74000,8292800.00,
540797,SHALBY      ,B ,Q,133.50,134.00,133.00,134.00,134.00,133.15,27,1717,229180.00,
540798,FSC         ,B ,Q,619.80,629.40,605.15,614.15,628.90,608.60,22,86,53029.00,
540799,DACEFRG     ,B ,Q,8.25,8.42,8.25,8.42,8.42,8.50,2,4000,33340.00,
540821,SADHNA      ,X ,Q,19.30,19.30,19.30,19.30,19.30,18.85,1,5,96.00,
540824,ASTRON      ,B ,Q,102.00,102.85,101.00,101.95,102.00,102.40,55,9134,929046.00,
540850,JFL         ,M ,Q,24.00,25.00,24.00,24.00,24.00,25.00,3,6000,146000.00,
540861,IPRU3018    ,B ,Q,8.16,8.16,8.16,8.16,8.16,8.36,1,4,32.00,
540874,7SEAS       ,XT,Q,4.71,4.71,4.71,4.71,4.71,4.50,1,11,51.00,
540879,APOLLO      ,B ,Q,98.50,103.95,97.85,101.10,100.55,99.45,29,760,77004.00,
540900,NEWGEN      ,B ,Q,300.00,300.00,294.05,295.85,295.85,296.25,61,1117,333551.00,
540901,PRAXIS      ,B ,Q,165.00,169.00,160.05,168.05,169.00,160.00,8,631,105690.00,
540902,AMBER       ,B ,Q,676.25,690.25,665.00,669.95,673.00,685.15,69,376,255372.00,
540903,CRPRISK     ,M ,Q,28.40,28.40,28.40,28.40,28.40,26.50,1,2000,56800.00,
540923,AML         ,M ,Q,3.98,4.09,3.98,4.09,4.09,4.18,4,24000,96180.00,
540935,GALAXYSURF  ,B ,Q,1017.30,1050.00,1017.30,1045.50,1049.00,1033.00,10,22,22698.00,
540945,FSSPL       ,M ,Q,6.77,6.95,6.73,6.74,6.73,7.04,12,60000,410560.00,
540954,IWP         ,X ,Q,82.05,83.60,81.10,81.10,81.10,86.90,22,3056,248718.00,
540955,TDSL        ,M ,Q,17.75,17.75,17.75,17.75,17.75,17.75,2,39000,692250.00,
540956,BHATIA      ,M ,Q,73.00,73.00,72.50,72.50,72.50,74.00,3,20000,1451000.00,
540961,SHIVAMILLS  ,B ,Q,51.00,51.00,48.50,48.50,48.50,47.55,5,646,31333.00,
540975,ASTERDM     ,B ,Q,150.50,154.00,150.50,151.10,151.10,152.25,65,2311,350298.00,
540980,YSL         ,XT,Q,10800.00,10800.00,10800.00,10800.00,10800.00,11100.00,1,1,10800.00,
540981,KTKIND4RG   ,B ,Q,7.22,7.22,7.22,7.22,7.22,7.71,1,40,288.00,
541005,KANCOTEA    ,X ,Q,34.80,35.60,34.80,35.05,34.95,36.55,8,555,19410.00,
541006,ANGEL       ,M ,Q,21.90,22.00,21.90,22.00,22.00,18.90,2,8000,175600.00,
541019,HGINFRA     ,B ,Q,203.95,203.95,197.20,197.70,197.20,202.20,243,8567,1716182.00,
541083,INFLAME     ,M ,Q,169.00,181.00,160.00,176.50,178.00,171.00,5,10000,1726000.00,
541097,LIQUIDETF   ,F ,Q,999.99,1000.01,999.99,1000.01,1000.01,1000.01,2,5001,5001049.00,
541143,BDL         ,B ,Q,254.00,255.05,251.20,253.05,253.05,251.15,114,2303,583890.00,
541144,ACTIVE      ,M ,Q,26.00,26.00,26.00,26.00,26.00,26.00,2,4000,104000.00,
541151,RIDINGS     ,M ,Q,19.30,19.30,19.30,19.30,19.30,19.30,1,24000,463200.00,
541153,BANDHANBNK  ,B ,Q,488.00,497.05,460.80,478.65,478.65,488.00,1446,73060,35505126.00,
541154,HAL         ,B ,Q,670.00,696.00,650.70,664.75,657.05,667.45,754,7240,4850898.00,
541161,KARDA       ,B ,Q,202.00,203.75,201.45,202.80,202.40,204.80,25,497,100577.00,
541163,SANDHAR     ,B ,Q,269.65,275.50,260.00,268.65,260.00,266.55,139,1272,342790.00,
541167,YASHO       ,M ,Q,117.55,117.55,117.55,117.55,117.55,120.00,1,1200,141060.00,
541178,BENARA      ,M ,Q,35.85,35.90,35.85,35.90,35.90,35.80,3,20000,717500.00,
541179,ISEC        ,B ,Q,198.60,202.25,198.40,198.95,198.50,198.35,706,10550,2119816.00,
541195,MIDHANI     ,B ,Q,113.50,117.00,112.65,115.45,115.45,113.45,368,19507,2254398.00,
541233,LEMONTREE   ,B ,Q,74.65,75.90,74.50,74.95,75.90,74.65,81,4579,342932.00,
541256,IPRU3081    ,F ,Q,8.50,8.50,8.50,8.50,8.50,8.56,1,4400,37400.00,
541269,CHEMFABALKA ,B ,Q,132.50,137.90,132.30,137.20,137.00,137.45,7,179,23957.00,
541299,DLCL        ,M ,Q,20.10,20.10,20.10,20.10,20.10,20.50,1,4000,80400.00,
541301,ORIENTELEC  ,B ,Q,130.40,137.90,129.35,135.15,137.90,129.95,137,5272,703415.00,
541303,AKSHAR      ,M ,Q,15.50,16.25,15.50,16.25,16.25,15.80,3,15000,241500.00,
541309,IPRU3095    ,B ,Q,8.58,8.58,8.58,8.58,8.58,8.55,4,18000,154440.00,
541336,INDOSTAR    ,B ,Q,336.95,343.15,334.65,341.40,343.15,339.55,111,1357,460608.00,
541337,MILEFUR     ,M ,Q,11.10,11.10,11.10,11.10,11.10,11.10,1,3000,33300.00,
541347,PARVATI     ,T ,Q,2.27,2.27,2.27,2.27,2.27,2.17,2,104,236.00,
541352,MEGASTAR    ,M ,Q,58.00,59.00,58.00,59.00,59.00,56.50,2,4000,234000.00,
541400,ZIMLAB      ,X ,Q,137.70,148.95,137.70,148.95,148.95,144.95,4,71,9840.00,
541401,ARIHANTINS  ,M ,Q,18.60,18.60,17.20,17.65,17.65,18.75,12,80000,1417400.00,
541402,AFFORDABLE  ,M ,Q,90.00,90.00,90.00,90.00,90.00,91.00,1,1600,144000.00,
541403,DOLLAR      ,B ,Q,276.10,276.10,276.10,276.10,276.10,281.00,1,5,1380.00,
541445,WAA         ,M ,Q,35.00,35.00,35.00,35.00,35.00,33.95,1,800,28000.00,
541450,ADANIGREEN  ,B ,Q,30.35,32.85,30.35,32.70,32.50,30.90,452,80769,2604229.00,
541503,UNICK       ,XT,Q,22.90,23.20,22.90,23.20,23.20,24.00,11,2301,53057.00,
541540,SOLARA      ,B ,Q,375.45,381.00,370.55,373.00,381.00,374.55,135,2536,949159.00,
541545,TALWGYM     ,B ,Q,109.80,109.80,108.00,108.15,108.15,110.20,44,1166,126137.00,
541546,GAYAHWS     ,B ,Q,0.75,0.75,0.71,0.71,0.71,0.73,5,11800,8578.00,
541556,RITES       ,B ,Q,212.30,219.00,210.75,216.70,218.00,212.35,1083,41388,8953462.00,
541557,FINEORG     ,B ,Q,1133.85,1170.25,1133.85,1151.05,1150.00,1123.95,68,418,478913.00,
541578,VARROC      ,B ,Q,614.00,631.70,614.00,622.85,622.85,613.40,133,1526,952767.00,
541601,RAJNISH     ,M ,Q,142.05,142.05,142.05,142.05,142.05,142.05,1,1200,170460.00,
541634,RAWEDGE     ,M ,Q,75.00,75.00,75.00,75.00,75.00,69.00,3,112000,8400000.00,
541700,TCNSBRANDS  ,B ,Q,784.90,790.00,763.00,781.70,781.75,768.40,279,4150,3233074.00,
541701,SUPERSHAKT  ,M ,Q,397.00,397.00,397.00,397.00,397.00,400.00,5,6300,2501100.00,
541729,HDFCAMC     ,B ,Q,1346.00,1373.95,1342.70,1347.40,1347.40,1345.70,623,5179,7015940.00,
541741,TINNATFL    ,B ,Q,23.40,23.40,23.40,23.40,23.40,24.60,2,4,93.00,
541744,TVF2G       ,B ,Q,7.93,7.93,7.93,7.93,7.93,7.93,1,100,793.00,
541770,CREDITACC   ,B ,Q,398.05,406.95,398.05,401.85,401.85,405.35,377,4882,1969452.00,
